node,ground (m3),surface (m3),total (m3),gw_percentages,sw_percentages
fips31181,47452971.5773138,5600219.69107249,53053191.26838629,0.8944414170536507,0.1055585829463493
fips31183,74234574.1193711,0.0,74234574.1193711,1.0,0.0
fips31185,184708684.605357,2393549.92931319,187102234.53467017,0.9872072616595626,0.0127927383404374
fips32001,4628612.253995,186239657.953333,190868270.207328,0.0242502970712064,0.9757497029287936
fips32003,10252030.723774,4553480.06721803,14805510.790992027,0.6924469454989383,0.3075530545010618
fips32005,11163936.421576,81474768.3455798,92638704.7671558,0.1205104977410486,0.8794895022589514
fips32007,30258689.06343,379367616.110392,409626305.173822,0.0738690086091759,0.926130991390824
fips32009,73629476.721013,0.0,73629476.721013,1.0,0.0
fips32011,164999664.29017398,2543908.50694069,167543572.79711467,0.9848164363188004,0.0151835636811995
fips32013,500746762.117274,90895361.03566612,591642123.15294,0.8463676647104291,0.1536323352895709
fips32015,154554199.02444202,9397360.64892701,163951559.67336902,0.9426820905659646,0.0573179094340353
fips32017,78092287.939044,3055013.41244475,81147301.35148875,0.9623522487924522,0.0376477512075477
fips32019,20462611.188557,293687848.314984,314150459.503541,0.0651363401501768,0.9348636598498232
fips32021,12835763.534213,0.0,12835763.534213,1.0,0.0
fips32023,81270141.128354,2660068.71273707,83930209.84109107,0.9683061829849644,0.0316938170150354
fips32027,58237613.882355005,132608490.937146,190846104.81950095,0.3051548468198246,0.6948451531801755
fips32031,14604307.917829,42317162.9716207,56921470.8894497,0.2565694049999661,0.743430595000034
fips32033,119984683.025948,6795372.03908814,126780055.06503616,0.946400306928387,0.053599693071613
fips34001,19596294.5429687,858929.4004712411,20455223.94343994,0.9580092888327092,0.0419907111672909
fips34005,6845094.55216199,20007328.8349768,26852423.38713879,0.2549153368198607,0.7450846631801392
fips34011,22249959.4289957,2496621.45736974,24746580.88636544,0.899112468553371,0.1008875314466289
fips35001,2873884.623376,40249511.308445096,43123395.93182109,0.0666432817099948,0.9333567182900052
fips35003,400685.836913,21814886.6485599,22215572.4854729,0.018036259798167,0.981963740201833
fips35005,167735381.38358,9896849.53385144,177632230.91743144,0.9442846071192352,0.0557153928807648
fips35007,5554334.704794,58045254.8364503,63599589.5412443,0.0873328703040137,0.9126671296959864
fips35009,175790548.380831,0.0,175790548.380831,1.0,0.0
fips35011,10777067.33766,33883932.0308036,44660999.3684636,0.2413082441068256,0.7586917558931744
fips35013,158685408.17054498,297195886.530034,455881294.700579,0.3480849291585191,0.6519150708414809
fips35015,110368222.940036,66373941.5920506,176742164.5320866,0.6244589299459395,0.3755410700540603
fips35017,5402350.421827,32269305.1702339,37671655.5920609,0.1434062383752923,0.8565937616247077
fips35019,2335031.256493,19410370.3885748,21745401.6450678,0.1073804611478685,0.8926195388521315
fips35023,57311891.431556,5552457.83706689,62864349.26862289,0.9116755696723922,0.0883244303276078
fips35025,203244436.58587,0.0,203244436.58587,1.0,0.0
fips35027,5803036.25874,15948796.2558428,21751832.5145828,0.2667837872900844,0.7332162127099157
fips35029,60462111.114872,68941082.1401506,129403193.25502262,0.4672381692754343,0.5327618307245656
fips35035,19605972.502743,6969612.3477827,26575584.8505257,0.7377437829879092,0.2622562170120908
fips35037,9754627.615882,37345506.1635357,47100133.7794177,0.2071040320514902,0.7928959679485098
fips35039,1506026.076673,111780966.037855,113286992.114528,0.0132939011669625,0.9867060988330376
fips35041,229233748.973227,0.0,229233748.973227,1.0,0.0
fips35043,773738.167832,50076664.7188187,50850402.886650704,0.0152159692727847,0.9847840307272152
fips35045,0.0,231902234.85189,231902234.85189,0.0,1.0
fips35047,0.0,38019235.3571547,38019235.3571547,0.0,1.0
fips35049,15336595.82667,11790260.8883324,27126856.7150024,0.5653657549710932,0.4346342450289068
fips35051,24441836.051693,18585632.9274205,43027468.979113504,0.5680519126876279,0.431948087312372
fips35053,35730123.250242,109562306.107144,145292429.357386,0.2459186855658811,0.754081314434119
fips35055,1506026.076673,94217542.9214425,95723568.9981155,0.0157330748574851,0.9842669251425148
fips35057,56510519.75773,0.0,56510519.75773,1.0,0.0
fips35059,47736881.604635,1080289.91390632,48817171.51854132,0.977870698356704,0.022129301643296
fips35061,11951491.342405,141088185.96028098,153039677.30268598,0.0780940704596953,0.9219059295403048
fips37163,2279764.2445050003,12173589.567460502,14453353.811965505,0.1577325425063386,0.8422674574936613
fips38021,11703342.574273,1168143.98464089,12871486.55891389,0.9092456042824428,0.0907543957175572
fips38035,9838972.88511555,1546072.92084823,11385045.80596378,0.8642014316676392,0.1357985683323608
fips38043,21011582.4821831,251952.624138231,21263535.10632133,0.9881509531280463,0.0118490468719535
fips38049,9716496.04422199,14040632.5997032,23757128.64392519,0.4089928623047863,0.5910071376952137
fips38053,3116355.17384711,87313036.6559032,90429391.82975031,0.034461750884206,0.965538249115794
fips38073,18875042.0354845,1339929.86473514,20214971.90021964,0.9337159669897646,0.0662840330102354
fips38081,13159456.1271186,45809.5680251328,13205265.695143731,0.9965309620356992,0.0034690379643008
fips38105,7716040.97629393,15094252.6642813,22810293.64057523,0.3382701291739858,0.6617298708260142
fips39085,303968.565934,11151379.7564523,11455348.3223863,0.0265350784087444,0.9734649215912556
fips40007,75091912.005626,68714.35203769931,75160626.35766369,0.9990857666391616,0.0009142333608385
fips40009,15091868.5056613,458095.680251328,15549964.18591263,0.9705404028733174,0.0294595971266825
fips40015,79473861.2020398,3664765.44201063,83138626.64405042,0.9559198222301536,0.0440801777698463
fips40025,182177496.560224,3046336.27367133,185223832.83389533,0.9835532165215304,0.0164467834784696
fips40039,18562045.664312,194690.664106815,18756736.328418817,0.9896202270641384,0.0103797729358616
fips40045,15772295.3995144,114523.920062832,15886819.319577232,0.9927912618782222,0.0072087381217777
fips40051,13173064.6649956,20797543.8834103,33970608.5484059,0.3877782950583543,0.6122217049416456
fips40057,38035863.3663872,206143.056113098,38242006.42250031,0.9946095125387612,0.0053904874612387
fips40059,13281932.9680121,9379509.05314595,22661442.02115805,0.586102727073207,0.413897272926793
fips40065,14846914.823874202,64797633.971550405,79644548.79542461,0.1864147019278125,0.8135852980721874
fips40073,14697220.9072265,641333.95235186,15338554.85957836,0.958188111055888,0.041811888944112
fips40093,25692919.5118923,435190.896238762,26128110.408131063,0.9833439583099997,0.0166560416900003
fips40101,2231800.2118381,9230627.95706427,11462428.16890237,0.1947057097285011,0.8052942902714988
fips40139,440821367.451657,240500.232131947,441061867.68378896,0.9994547244961464,0.0005452755038537
fips40141,21392621.5427409,744405.480408409,22137027.023149308,0.9663728340924026,0.0336271659075974
fips40149,9389891.13517252,2313383.18526921,11703274.32044173,0.8023302605811351,0.1976697394188649
fips41001,65449958.946789,238836999.137934,304286958.084723,0.2150928825827812,0.7849071174172187
fips41003,25035956.430564,67779480.0821868,92815436.5127508,0.2697391443838612,0.7302608556161387
fips41005,75909240.965518,51261498.8179418,127170739.7834598,0.5969080709506966,0.4030919290493034
fips41011,1809994.642607,19247746.1004599,21057740.7430669,0.0859538857796474,0.9140461142203526
fips41013,17270941.24625,149405256.695302,166676197.941552,0.103619721709193,0.8963802782908069
fips41017,9713177.356891,70532476.95956099,80245654.316452,0.1210430326679958,0.8789569673320041
fips41019,1796177.88961,85110582.78700651,86906760.67661652,0.0206678729666803,0.9793321270333196
fips41021,27481521.711033,7399405.10922931,34880926.82026231,0.7878667287897007,0.2121332712102993
fips41023,1851444.901598,42131306.6423465,43982751.5439445,0.0420947948140116,0.9579052051859884
fips41025,205330766.288417,313202762.88877505,518533529.1771921,0.3959835858912257,0.6040164141087743
fips41027,649387.3908589999,56976580.9431236,57625968.3339826,0.0112690061379159,0.988730993862084
fips41029,5457617.433815,382503941.666894,387961559.100709,0.0140674180361211,0.9859325819638788
fips41031,4794413.289959,144247743.55794302,149042156.84790203,0.0321681690023562,0.9678318309976436
fips41033,5927387.035713,39924262.7322152,45851649.767928205,0.129273146456314,0.870726853543686
fips41035,198228955.247959,595344286.747599,793573241.995558,0.2497928921462659,0.7502071078537341
fips41037,122416431.55342,275206759.57278,397623191.1262,0.3078704519389231,0.6921295480610768
fips41039,40676520.823168,53561470.8927101,94237991.7158781,0.4316361170535687,0.5683638829464313
fips41043,60531194.879857,58463431.577317305,118994626.4571743,0.5086884734382686,0.4913115265617314
fips41045,83176853.04194,695544080.267555,778720933.309495,0.1068121447415645,0.8931878552584355
fips41047,224052466.599352,171313071.508499,395365538.107851,0.5666970056915612,0.4333029943084387
fips41049,123148719.462261,136011984.966979,259160704.42924,0.4751828396726901,0.5248171603273099
fips41051,15074077.519727,18132608.1248147,33206685.6445417,0.4539470659940667,0.5460529340059332
fips41053,16566286.843403,61158348.3517932,77724635.1951962,0.2131407474837127,0.7868592525162874
fips41059,156184575.878088,208170704.80769,364355280.685778,0.42866011323926,0.5713398867607399
fips41061,84475627.823658,138613973.57681802,223089601.40047604,0.3786623280213443,0.6213376719786556
fips41063,11979124.848399,145525505.82170302,157504630.67010203,0.0760556994256862,0.9239443005743136
fips41065,33077306.674818,28947123.2844575,62024429.9592755,0.5332948113595911,0.4667051886404089
fips41067,16745904.632364,156200628.73439,172946533.366754,0.0968270615569511,0.9031729384430488
fips41069,2113963.208541,27773905.2059141,29887868.414455097,0.0707298084703355,0.9292701915296644
fips41071,20835663.519476,113105192.383934,133940855.90341,0.1555586858016004,0.8444413141983995
fips45017,15129344.531715,197472.34985384296,15326816.881568843,0.9871158929228604,0.0128841070771395
fips45075,19329637.442803,6365579.277641539,25695216.720444538,0.7522659821515835,0.2477340178484166
fips45085,12448894.450297,2241891.9718701,14690786.4221671,0.8473946930106285,0.1526053069893714
fips46007,11703342.574273,0.0,11703342.574273,1.0,0.0
fips46027,11853036.4909207,160333.488087965,12013369.979008663,0.9866537459207432,0.0133462540792567
fips46065,2327059.97697754,17739755.217732698,20066815.19471024,0.1159655856895004,0.8840344143104996
fips46115,17418928.482638903,2954717.13762107,20373645.62025997,0.8549735676818272,0.1450264323181727
fips46119,2109323.37094455,11681439.8464089,13790763.21735345,0.1529518952432093,0.8470481047567906
fips46121,17010672.346327,343571.76018849603,17354244.106515497,0.980202435895234,0.0197975641047658
fips46125,21229319.0882161,0.0,21229319.0882161,1.0,0.0
fips46135,12302118.2408637,561167.2083078771,12863285.449171577,0.9563745039690448,0.0436254960309551
fips48003,17759141.9295654,0.0,17759141.9295654,1.0,0.0
fips48013,26659125.701163694,0.0,26659125.701163694,1.0,0.0
fips48017,66763486.8248643,0.0,66763486.8248643,1.0,0.0
fips48039,4436383.3479220895,50218738.9475519,54655122.29547399,0.0811704953094482,0.9188295046905518
fips48041,21025191.0200602,1007810.49655292,22033001.51661312,0.9542590465582722,0.0457409534417278
fips48045,20113418.9822971,0.0,20113418.9822971,1.0,0.0
fips48051,10097535.1047797,4443528.09843788,14541063.20321758,0.6944151857166375,0.3055848142833625
fips48061,721252.507484266,190842660.392703,191563912.90018725,0.0037650750423962,0.9962349249576038
fips48065,95749672.5030055,125976.312069115,95875648.81507462,0.9986860447504028,0.0013139552495973
fips48069,299238139.378708,0.0,299238139.378708,1.0,0.0
fips48071,68042.6893853081,87633703.63207911,87701746.32146442,0.0007758418986995,0.9992241581013004
fips48075,14016794.0133735,0.0,14016794.0133735,1.0,0.0
fips48079,90551211.033968,0.0,90551211.033968,1.0,0.0
fips48087,45724687.26692701,45809.5680251328,45770496.83495214,0.9989991463673572,0.0010008536326429
fips48089,26346129.3299913,48329094.2665151,74675223.5965064,0.3528095138000213,0.6471904861999787
fips48093,21964180.1335774,3172312.5857404503,25136492.71931785,0.8737965307585465,0.1262034692414535
fips48107,45493342.123017,355024.15219477896,45848366.275211774,0.9922565582803172,0.0077434417196829
fips48109,55495617.462657295,0.0,55495617.462657295,1.0,0.0
fips48111,352937429.84159297,194690.664106815,353132120.5056997,0.9994486747231376,0.0005513252768624
fips48115,64831074.446321495,572619.60031416,65403694.04663566,0.991244843144397,0.0087551568556029
fips48117,132778504.06649,0.0,132778504.06649,1.0,0.0
fips48129,31217985.8899793,0.0,31217985.8899793,1.0,0.0
fips48141,36049016.8363362,116848755.640108,152897772.47644418,0.2357720210861149,0.7642279789138852
fips48147,612384.204467773,11463844.3982895,12076228.602757271,0.0507098883775644,0.9492901116224356
fips48153,99886668.01763228,0.0,99886668.01763228,1.0,0.0
fips48157,14493092.8390706,12998464.9271314,27491557.766202003,0.527183397984393,0.472816602015607
fips48163,70233663.983515,0.0,70233663.983515,1.0,0.0
fips48165,379188299.40644497,0.0,379188299.40644497,1.0,0.0
fips48173,30700861.450651,0.0,30700861.450651,1.0,0.0
fips48179,34184647.1471788,0.0,34184647.1471788,1.0,0.0
fips48189,248192513.80185,125976.312069115,248318490.11391917,0.9994926825142528,0.0005073174857471
fips48191,33422569.026063297,0.0,33422569.026063297,1.0,0.0
fips48195,177673070.52291602,0.0,177673070.52291602,1.0,0.0
fips48197,14955783.1268907,0.0,14955783.1268907,1.0,0.0
fips48205,402268379.64594096,0.0,402268379.64594096,1.0,0.0
fips48207,47711533.796978,11452.392006283198,47722986.18898428,0.9997600235668208,0.000239976433179
fips48215,149693.91664767798,255491413.268172,255641107.18481967,0.0005855627770359,0.999414437222964
fips48219,138820694.883906,0.0,138820694.883906,1.0,0.0
fips48229,101601343.790142,8051031.5804171,109652375.3705591,0.9265767699677324,0.0734232300322674
fips48233,60176954.4923665,1969811.4250807096,62146765.91744721,0.9683038787939936,0.0316961212060063
fips48239,47425754.5015597,503905.248276461,47929659.74983616,0.9894865673800618,0.010513432619938
fips48245,272170.75754123204,66767445.3966311,67039616.15417233,0.0040598495808107,0.9959401504191892
fips48275,35191678.9500813,0.0,35191678.9500813,1.0,0.0
fips48279,205910786.617819,0.0,205910786.617819,1.0,0.0
fips48291,870946.424131943,13742870.4075399,14613816.831671843,0.0595974641097445,0.9404025358902556
fips48295,42662766.24458821,0.0,42662766.24458821,1.0,0.0
fips48303,204114459.618047,103071.528056549,204217531.1461036,0.99949528560316,0.0005047143968399
fips48305,79677989.27019571,0.0,79677989.27019571,1.0,0.0
fips48317,43111847.9945312,0.0,43111847.9945312,1.0,0.0
fips48321,43669798.0474907,7466959.58809665,51136757.63558735,0.8539805820050623,0.1460194179949376
fips48323,68042.6893853081,33979247.0826423,34047289.77202761,0.0019984759386402,0.9980015240613598
fips48325,27802242.882836897,15392014.8564446,43194257.7392815,0.6436559935964156,0.3563440064035844
fips48335,16085291.770686802,0.0,16085291.770686802,1.0,0.0
fips48341,182327190.476872,0.0,182327190.476872,1.0,0.0
fips48353,12846459.7559462,286309.80015708,13132769.55610328,0.9781988255459778,0.0218011744540222
fips48357,91490200.1474852,0.0,91490200.1474852,1.0,0.0
fips48369,176788515.560907,0.0,176788515.560907,1.0,0.0
fips48371,184518165.075078,3034883.88166505,187553048.95674303,0.9838185308180992,0.0161814691819006
fips48383,24468151.1029568,0.0,24468151.1029568,1.0,0.0
fips48389,45017043.2973198,12471654.8948424,57488698.1921622,0.7830590135620301,0.2169409864379698
fips48395,54366108.8188612,1431549.0007854,55797657.8196466,0.9743439230834284,0.0256560769165716
fips48421,299986608.961946,0.0,299986608.961946,1.0,0.0
fips48437,87271553.4055961,0.0,87271553.4055961,1.0,0.0
fips48445,107779619.986328,847477.008464957,108627096.99479295,0.9921982909245416,0.0078017090754582
fips48451,58298976.265332,2576788.20141372,60875764.46674572,0.9576713619289112,0.0423286380710886
fips48463,44037228.5701714,366476.544201063,44403705.11437246,0.9917467125038978,0.0082532874961022
fips48481,134656482.293525,30967267.9849898,165623750.2785148,0.8130264051326281,0.1869735948673719
fips48483,17636665.0886719,698595.912383276,18335261.001055177,0.9618987745883152,0.0381012254116847
fips48487,24032677.8908908,80166.7440439825,24112844.634934783,0.9966753510314648,0.003324648968535
fips48489,27217.0757541232,39109918.7014572,39137135.77721132,0.0006954284010219,0.999304571598978
fips48493,11608082.8091336,939096.144515223,12547178.953648822,0.9251547979044225,0.0748452020955775
fips48501,113862636.417375,0.0,113862636.417375,1.0,0.0
fips48507,37899777.9876166,2473716.67335717,40373494.66097377,0.9387291911654024,0.0612708088345975
fips49001,69221932.51496999,40052038.958591305,109273971.47356129,0.6334713709176221,0.366528629082378
fips49003,52365493.85863,431767484.945139,484132978.803769,0.1081634512650191,0.8918365487349809
fips49005,17270941.24625,127056033.100079,144326974.346329,0.1196653731880113,0.8803346268119887
fips49007,124350.776973,43246444.6179917,43370795.3949647,0.002867154633448,0.997132845366552
fips49009,124350.776973,22488615.8421789,22612966.6191519,0.0054990916966941,0.9945009083033056
fips49011,2224497.2325170003,44768143.3139242,46992640.5464412,0.0473371405958472,0.9526628594041529
fips49013,124350.776973,356054262.807059,356178613.584032,0.0003491247711975,0.9996508752288024
fips49015,124350.776973,147012356.455897,147136707.23287,0.000845137690734,0.999154862309266
fips49017,1229691.016733,61309356.6193285,62539047.6360615,0.0196627717116678,0.980337228288332
fips49019,621753.884865,21106309.393202,21728063.278067,0.0286152464169514,0.9713847535830484
fips49021,184633270.298911,32466777.5200878,217100047.8189988,0.8504524626030664,0.1495475373969336
fips49023,43287887.139601,34406652.956887305,77694540.0964883,0.5571548153299071,0.442845184670093
fips49025,1229691.016733,13904376.6338265,15134067.6505595,0.0812531729820527,0.9187468270179472
fips49027,229123214.949251,152727438.58107802,381850653.530329,0.6000335807492669,0.3999664192507332
fips49029,124350.776973,40040422.9380116,40164773.7149846,0.0030960158733972,0.9969039841266027
fips49031,1851444.901598,41492425.5104664,43343870.4120644,0.0427152647882286,0.9572847352117714
fips49033,1229691.016733,134931695.05307302,136161386.069806,0.0090311288113839,0.990968871188616
fips49035,746104.661838,22279527.4717454,23025632.1335834,0.03240322165791,0.96759677834209
fips49037,1229691.016733,15240219.0004848,16469910.0172178,0.0746628861631587,0.9253371138368413
fips49039,10113863.193804,219972581.716602,230086444.910406,0.0439567971843898,0.9560432028156102
fips49041,30479757.111382,51505435.2501142,81985192.36149621,0.3717714898684144,0.6282285101315854
fips49043,124350.776973,51087258.509247206,51211609.28622021,0.0024281755388315,0.9975718244611684
fips49045,27025568.862132,73692034.5572225,100717603.4193545,0.2683301423446957,0.7316698576553043
fips49047,1229691.016733,224049804.94005495,225279495.956788,0.0054585128198656,0.9945414871801344
fips49049,40110033.950291,236002690.116502,276112724.06679296,0.1452668799884361,0.8547331200115639
fips49051,621753.884865,35812191.4470235,36433945.3318885,0.0170652362570466,0.9829347637429532
fips49053,7599214.148349999,44291886.4701591,51891100.6185091,0.1464454223898158,0.8535545776101842
fips49055,1229691.016733,53387230.5840155,54616921.6007485,0.0225148357082825,0.9774851642917176
fips49057,2169230.220529,86063096.4745368,88232326.69506581,0.0245854359936119,0.975414564006388
fips51001,1478392.570679,11116531.6947134,12594924.2653924,0.1173800286152764,0.8826199713847236
fips53001,103625647.4775,93160485.04869547,196786132.5261955,0.5265901928516519,0.4734098071483481
fips53005,58030362.5874,237989029.63562,296019392.22302,0.1960356791209142,0.8039643208790858
fips53007,1851444.901598,28099153.7821439,29950598.683741897,0.0618166241399047,0.9381833758600951
fips53017,5112198.60889,19387138.3474156,24499336.9563056,0.2086668148614622,0.7913331851385378
fips53021,124944897.351871,315038094.140358,439982991.492229,0.2839766531158689,0.716023346884131
fips53025,286656174.42875904,723004352.917818,1009660527.3465768,0.2839134210605434,0.7160865789394566
fips53037,27813123.782961,142482108.429838,170295232.212799,0.1633229739996833,0.8366770260003167
fips53039,23129244.516978,7050924.491840171,30180169.00881817,0.7663722661798215,0.2336277338201784
fips53043,16897888.915331,3577734.33852845,20475623.25385945,0.8252685989495298,0.1747314010504702
fips53047,28559228.444799,32048600.7792208,60607829.2240198,0.4712135182937809,0.5287864817062192
fips53057,19025668.876869,4507015.98489948,23532684.86176848,0.8084784625564914,0.1915215374435085
fips53071,60241043.06692,67140598.9503067,127381642.0172267,0.472917777734198,0.5270822222658019
fips53073,36144625.840152,3833286.79128049,39977912.631432496,0.9041148839705406,0.0958851160294592
fips53077,120758421.19378,366276360.91714,487034782.11092,0.2479461952807259,0.752053804719274
fips55001,73567755.7633951,14819395.2561305,88387151.0195256,0.8323354120458442,0.1676645879541557
fips55033,12193249.9378472,45809.5680251328,12239059.505872332,0.9962571006372546,0.0037428993627454
fips55053,3456568.6207736502,17304564.321493898,20761132.94226755,0.1664922926116632,0.8335077073883367
fips55057,13281932.9680121,13090084.0631817,26372017.0311938,0.5036373574422365,0.4963626425577635
fips55067,23556379.0651937,206143.056113098,23762522.1213068,0.9913248663142428,0.0086751336857571
fips55081,4313906.507028529,27772050.6152368,32085957.12226533,0.1344484283448409,0.865551571655159
fips55085,449081.749943033,13949013.4636529,14398095.213595934,0.0311903583967809,0.9688096416032193
fips55097,61864413.1891221,16262396.6489222,78126809.8380443,0.7918461449707994,0.2081538550292006
fips55137,64518078.075149104,526810.0322890279,65044888.10743813,0.9919008234525843,0.0080991765474154
fips55141,5606717.60534938,73753404.5204639,79360122.12581328,0.0706490546531769,0.929350945346823
fips56001,0.0,605888799.092413,605888799.092413,0.0,1.0
fips56003,4395557.734290901,668499026.190764,672894583.9250549,0.0065323125483507,0.9934676874516492
fips56007,4150604.05250379,1023191059.01736,1027341663.069864,0.0040401399083739,0.995959860091626
fips56009,5062376.090266921,192342923.745527,197405299.8357939,0.0256445804366849,0.9743554195633152
fips56011,2041280.68155924,32112507.185618103,34153787.867177345,0.0597673291611956,0.9402326708388042
fips56013,0.0,1113538979.55493,1113538979.55493,0.0,1.0
fips56015,218294556.085945,580143821.862289,798438377.948234,0.2734018831195235,0.7265981168804765
fips56017,2735316.11328938,69149542.93393801,71884859.0472274,0.0380513525315854,0.9619486474684144
fips56019,911772.037763128,257014581.405008,257926353.4427711,0.0035350092210156,0.9964649907789844
fips56021,164336703.403396,57456650.6955229,221793354.0989189,0.740945120159473,0.259054879840527
fips56023,11322303.5137153,540976641.2008001,552298944.7145153,0.020500317123669,0.979499682876331
fips56025,0.0,146052355.25613,146052355.25613,0.0,1.0
fips56027,52665041.5842285,4603861.58652585,57268903.17075435,0.9196097474959688,0.0803902525040311
fips56029,0.0,699683889.623873,699683889.623873,0.0,1.0
fips56031,89122314.5568765,355780010.067194,444902324.62407047,0.2003188332004834,0.7996811667995166
fips56033,0.0,332394225.59036404,332394225.59036404,0.0,1.0
fips56035,93027964.9275932,667285072.638097,760313037.5656903,0.1223548200954737,0.8776451799045262
fips56037,16098900.3085639,115485920.99136,131584821.2999239,0.1223461805816444,0.8776538194183555
fips56039,0.0,117501541.984466,117501541.984466,0.0,1.0
fips56041,54719930.8036648,392565093.191376,447285023.9950408,0.1223379453103967,0.8776620546896032
fips56043,10832396.150141,294818927.417749,305651323.56789,0.0354403704969887,0.9645596295030112
fips56045,530732.977205403,25619000.9180555,26149733.895260904,0.0202959226786467,0.9797040773213532
