node,STUSPS,well_depth (m),NaN values,well_pressure [bar]
fips28033,MS,75.81329809764581,Filled with US average,7.437284543379055
fips28051,MS,75.81329809764581,Filled with US average,7.437284543379055
fips28053,MS,75.81329809764581,Filled with US average,7.437284543379055
fips28055,MS,75.81329809764581,Filled with US average,7.437284543379055
fips28083,MS,75.81329809764581,Filled with US average,7.437284543379055
fips28103,MS,75.81329809764581,Filled with US average,7.437284543379055
fips28107,MS,75.81329809764581,Filled with US average,7.437284543379055
fips28119,MS,75.81329809764581,Filled with US average,7.437284543379055
fips28125,MS,75.81329809764581,Filled with US average,7.437284543379055
fips28133,MS,75.81329809764581,Filled with US average,7.437284543379055
fips28135,MS,75.81329809764581,Filled with US average,7.437284543379055
fips28143,MS,75.81329809764581,Filled with US average,7.437284543379055
fips28151,MS,75.81329809764581,Filled with US average,7.437284543379055
fips28163,MS,75.81329809764581,Filled with US average,7.437284543379055
fips29005,MO,0.0,,0.0
fips29007,MO,0.0,,0.0
fips29011,MO,0.7315200000000001,Filled with state average,0.071762112
fips29023,MO,0.7315200000000001,Filled with state average,0.071762112
fips29031,MO,0.7315200000000001,Filled with state average,0.071762112
fips29069,MO,0.0,,0.0
fips29087,MO,0.7315200000000001,Filled with state average,0.071762112
fips29133,MO,0.7315200000000001,Filled with state average,0.071762112
fips29143,MO,0.0,,0.0
fips29155,MO,0.7315200000000001,Filled with state average,0.071762112
fips29181,MO,0.0,,0.0
fips29201,MO,0.0,,0.0
fips29207,MO,0.7315200000000001,Filled with state average,0.071762112
fips30001,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30003,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30005,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30007,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30009,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30011,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30013,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30015,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30017,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30021,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30023,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30027,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30029,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30031,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30035,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30037,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30039,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30041,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30043,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30045,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30047,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30049,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30051,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30053,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30055,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30057,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30059,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30063,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30065,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30067,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30069,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30071,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30073,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30075,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30077,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30079,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30081,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30083,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30085,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30087,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30089,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30091,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30093,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30095,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30097,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30099,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30101,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30103,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30105,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30107,MT,75.81329809764581,Filled with US average,7.437284543379055
fips30111,MT,75.81329809764581,Filled with US average,7.437284543379055
fips31001,NE,58.07348344370861,,5.697008725827814
fips31003,NE,85.85424726426076,,8.422301656623981
fips31005,NE,93.83776,,9.205484256000002
fips31007,NE,40.28563902439025,,3.952021188292684
fips31009,NE,84.47572105263158,,8.28706823526316
fips31011,NE,81.71583930555555,,8.016323835875001
fips31013,NE,96.49035347005744,,9.465703675412634
fips31015,NE,49.74671559633028,,4.8801528
fips31017,NE,73.99464362850973,,7.258874539956806
fips31019,NE,62.18790987432676,,6.100633958671455
fips31021,NE,36.61194076782449,,3.591631389323583
fips31023,NE,61.07630824053452,,5.991585838396436
fips31027,NE,51.96203604395604,,5.097475735912088
fips31029,NE,90.71231822222222,,8.8988784176
fips31031,NE,91.56805207100592,,8.982825908165681
fips31033,NE,69.55891106796116,,6.823729175766991
fips31035,NE,57.67892703009159,,5.658302741651985
fips31037,NE,35.40642006166495,,3.4733698080493323
fips31039,NE,42.40471832061069,,4.159902867251909
fips31041,NE,98.62218858746492,,9.67483670043031
fips31043,NE,34.00946751592357,,3.3363287633121024
fips31045,NE,65.62187692307693,,6.437506126153846
fips31047,NE,64.7618536936937,,6.353137847351352
fips31049,NE,43.16010629370629,,4.234006427412588
fips31051,NE,46.41878222222223,,4.553682536000001
fips31053,NE,26.022035583596217,,2.552761690750789
fips31055,NE,25.025640970350405,,2.455015379191375
fips31057,NE,68.1047186440678,,6.681072898983051
fips31059,NE,69.0687210626186,,6.775641536242884
fips31061,NE,63.45184775757576,,6.224626265018182
fips31063,NE,93.40113479623824,,9.162651323510971
fips31065,NE,32.97772374531836,,3.235114699415732
fips31067,NE,52.81247132127956,,5.180903436617525
fips31069,NE,64.31040628272251,,6.308850856335079
fips31071,NE,76.5410537444934,,7.508677372334803
fips31073,NE,79.85382148760331,,7.833659887933885
fips31077,NE,96.65197280187574,,9.481558531864012
fips31079,NE,32.78969278688525,,3.2166688623934427
fips31081,NE,57.62705920353983,,5.653214507867258
fips31083,NE,61.17501162561577,,6.001268640472907
fips31085,NE,111.92407453416148,,10.979751711801242
fips31087,NE,37.205194285714285,,3.649829559428572
fips31089,NE,66.70528113879004,,6.543788079715304
fips31093,NE,50.066678138718174,,4.911541125408253
fips31095,NE,61.728849438202246,,6.055600129887641
fips31097,NE,55.22954685314686,,5.418018546293706
fips31099,NE,53.976188304093576,,5.295064072631581
fips31101,NE,73.24097888198759,,7.184940028322983
fips31103,NE,64.17327302452317,,6.295398083705724
fips31105,NE,65.21026666666667,,6.397127160000001
fips31107,NE,65.20329411764706,,6.396443152941178
fips31111,NE,89.71855004677269,,8.801389759588401
fips31113,NE,89.74895658362989,,8.804372640854092
fips31115,NE,77.08604651162791,,7.562141162790699
fips31117,NE,107.64440625,,10.559916253125
fips31119,NE,67.0966581915846,,6.582182168594449
fips31121,NE,17.58292325230511,,1.7248847710511317
fips31123,NE,45.27914048140044,,4.441883681225384
fips31125,NE,35.126666666666665,,3.445926
fips31127,NE,27.294651851851853,,2.677605346666667
fips31129,NE,48.49793823529412,,4.757647740882354
fips31135,NE,125.50716166134188,,12.312252558977638
fips31137,NE,65.88701015965168,,6.463515696661831
fips31139,NE,63.615197593984966,,6.240650883969926
fips31141,NE,49.55229200387223,,4.861079845579866
fips31143,NE,58.51516753246754,,5.740337934935066
fips31145,NE,38.677453125,,3.7942581515625
fips31149,NE,80.23625210084033,,7.871176331092438
fips31151,NE,51.743290995260665,,5.076016846635072
fips31155,NE,46.16937366946779,,4.529215556974791
fips31157,NE,27.8184131147541,,2.728986326557377
fips31159,NE,55.90545660167131,,5.484325292623956
fips31161,NE,76.10563392,,7.465962687552
fips31163,NE,107.02718343195266,,10.499366694674558
fips31165,NE,44.38637342192691,,4.354303232691031
fips31167,NE,39.412415533980585,,3.866357963883496
fips31169,NE,52.70503097560976,,5.170363538707318
fips31175,NE,112.31469587073607,,11.018071664919212
fips31177,NE,46.92543483870968,,4.60338515767742
fips31179,NE,67.23723243243244,,6.595972501621623
fips31181,NE,44.8432051948052,,4.399118429610391
fips31183,NE,84.27381333333334,,8.267261088000001
fips31185,NE,62.14099342657343,,6.0960314551468535
fips32001,NV,101.74224,,9.980913744000002
fips32003,NV,131.82188108108107,,12.931726534054054
fips32005,NV,103.36695652173913,,10.14029843478261
fips32007,NV,91.66242162162165,,8.992083561081083
fips32009,NV,126.0856,,12.36899736
fips32011,NV,124.748925,,12.2378695425
fips32013,NV,156.718,,15.3740358
fips32015,NV,127.62155294117647,,12.519674343529411
fips32017,NV,82.9945,,8.141760450000001
fips32019,NV,135.9158163934426,,13.33334158819672
fips32021,NV,142.24,,13.953744000000002
fips32023,NV,121.61901,,11.930824881
fips32027,NV,139.192,,13.6547352
fips32031,NV,121.85765454545457,,11.954235910909093
fips32033,NV,88.95805714285714,,8.726785405714287
fips34001,NJ,75.81329809764581,Filled with US average,7.437284543379055
fips34005,NJ,75.81329809764581,Filled with US average,7.437284543379055
fips34011,NJ,75.81329809764581,Filled with US average,7.437284543379055
fips35001,NM,56.7479114391144,,5.566970112177122
fips35003,NM,34.69025934065934,,3.4031144413186816
fips35005,NM,34.36472846347607,,3.371179862267003
fips35007,NM,39.87247826086956,,3.911490117391304
fips35009,NM,83.39698743768695,,8.18124446763709
fips35011,NM,53.54133577981652,,5.252405040000001
fips35013,NM,45.57432217522659,,4.47084100538973
fips35015,NM,48.70273187279152,,4.777737996720849
fips35017,NM,24.11566679462572,,2.365746912552783
fips35019,NM,21.93205333333333,,2.151534432
fips35023,NM,66.48234880803011,,6.521918418067755
fips35025,NM,34.084455841121496,,3.343685118014019
fips35027,NM,38.14602944162437,,3.7421254882233512
fips35029,NM,21.930063230240552,,2.1513392028865983
fips35035,NM,59.93639065308568,,5.879759923067706
fips35037,NM,30.254556213017757,,2.967971964497042
fips35039,NM,9.828059582919565,,0.9641326450844092
fips35041,NM,18.89116589403973,,1.853223374205298
fips35043,NM,49.23239753593429,,4.829698198275154
fips35045,NM,25.630659459459466,,2.514367692972973
fips35047,NM,17.64617444933921,,1.7310897134801768
fips35049,NM,58.49669416342413,,5.738525697431908
fips35051,NM,34.88374788877446,,3.4220956678887746
fips35053,NM,47.26082944785276,,4.636287368834356
fips35055,NM,20.583051043338685,,2.0191973073515253
fips35057,NM,52.21465539622641,,5.122257694369812
fips35059,NM,26.59530394736842,,2.6089993172368424
fips35061,NM,37.61967974583003,,3.6904905830659263
fips37163,NC,75.81329809764581,Filled with US average,7.437284543379055
fips38021,ND,50.5968,Filled with state average,4.96354608
fips38035,ND,50.5968,Filled with state average,4.96354608
fips38043,ND,50.5968,Filled with state average,4.96354608
fips38049,ND,50.5968,Filled with state average,4.96354608
fips38053,ND,50.5968,Filled with state average,4.96354608
fips38073,ND,50.5968,Filled with state average,4.96354608
fips38081,ND,50.5968,,4.96354608
fips38105,ND,50.5968,Filled with state average,4.96354608
fips39085,OH,75.81329809764581,Filled with US average,7.437284543379055
fips40007,OK,85.60742179732314,,8.3980880783174
fips40009,OK,30.484638260869566,,2.9905430133913047
fips40015,OK,76.98643098265896,,7.552368879398845
fips40025,OK,95.82162491803278,,9.400101404459017
fips40039,OK,65.71898094545455,,6.447032030749091
fips40045,OK,68.18547532467532,,6.68899512935065
fips40051,OK,57.6767845659164,,5.658092565916399
fips40057,OK,47.16100306620209,,4.626494400794425
fips40059,OK,38.130747368421055,,3.740626316842106
fips40065,OK,24.531966545454544,,2.4065859181090907
fips40073,OK,19.4464,,1.90769184
fips40093,OK,22.023634316742083,,2.1605185264723987
fips40101,OK,17.7448464,,1.7407694318400002
fips40139,OK,110.6489467605634,,10.85466167721127
fips40141,OK,15.1696706614786,,1.4881446918910508
fips40149,OK,77.41275440860215,,7.594191207483872
fips41001,OR,55.222588235294126,,5.4173359058823545
fips41003,OR,6.644640000000001,,0.6518391840000002
fips41005,OR,15.1971375,,1.49083918875
fips41011,OR,43.8912,,4.30572672
fips41013,OR,108.8136,,10.67461416
fips41017,OR,24.21466666666667,,2.3754588000000005
fips41019,OR,105.9688,,10.39553928
fips41021,OR,323.088,,31.694932800000004
fips41023,OR,44.196000000000005,,4.335627600000001
fips41025,OR,167.83396363636365,,16.464511832727275
fips41027,OR,29.5275,,2.8966477500000005
fips41029,OR,28.651200000000003,,2.810682720000001
fips41031,OR,98.51136,,9.663964416
fips41033,OR,33.08744325481799,,3.245878183297645
fips41035,OR,99.2600807017544,,9.737413916842106
fips41037,OR,76.13904,,7.469239824000001
fips41039,OR,10.474712195121953,,1.0275692663414635
fips41043,OR,19.681371428571428,,1.9307425371428573
fips41045,OR,30.7848,,3.01998888
fips41047,OR,8.610600000000002,,0.8446998600000003
fips41049,OR,60.97197804362359,Filled with state average,5.9813510460794745
fips41051,OR,14.98245581395349,,1.4697789153488374
fips41053,OR,9.57072,,0.938887632
fips41059,OR,100.1272221606648,,9.82248049396122
fips41061,OR,94.5145932885906,,9.27188160161074
fips41063,OR,114.24285,,11.207223585
fips41065,OR,95.48033181818182,,9.366620551363638
fips41067,OR,42.26365031982942,,4.146064096375267
fips41069,OR,45.986095238095245,,4.5112359428571445
fips41071,OR,33.66293122529645,,3.3023335532015814
fips45017,SC,75.81329809764581,Filled with US average,7.437284543379055
fips45075,SC,75.81329809764581,Filled with US average,7.437284543379055
fips45085,SC,75.81329809764581,Filled with US average,7.437284543379055
fips46007,SD,88.9616262295082,,8.727135533114755
fips46027,SD,35.26073012658228,,3.459077625417722
fips46065,SD,64.8069973623938,Filled with state average,6.357566441250833
fips46115,SD,27.155613559322035,,2.663965690169492
fips46119,SD,18.07132695652174,,1.7727971744347828
fips46121,SD,71.93140183486238,,7.05647052
fips46125,SD,26.170942672811066,,2.567369476202765
fips46135,SD,42.972158375634514,,4.215568736649746
fips48003,TX,68.16819574468086,,6.687300002553192
fips48013,TX,245.2878,,24.06273318
fips48017,TX,55.70246504347826,,5.464411820765219
fips48039,TX,91.38666,,8.965031346000002
fips48041,TX,46.229239024390246,,4.535088348292684
fips48045,TX,19.06911731448763,,1.8706804085512367
fips48051,TX,41.5506740608229,,4.076121125366726
fips48061,TX,22.524,,2.2096044000000004
fips48065,TX,176.0370592885375,,17.269235516205534
fips48069,TX,104.38682099596232,,10.240347139703903
fips48071,TX,61.58865,,6.041846565000001
fips48075,TX,46.66294314381271,,4.577634722408027
fips48079,TX,58.47324017467249,,5.736224861135372
fips48087,TX,27.17690690826727,,2.6660545677010195
fips48089,TX,107.34642711864409,,10.530684500338984
fips48093,TX,43.00628835616438,,4.218916887739726
fips48107,TX,73.941673657289,,7.253678185780052
fips48109,TX,327.44657025171625,,32.12250854169337
fips48111,TX,131.688205,,12.918612910500002
fips48115,TX,44.5084113507378,,4.366275153507379
fips48117,TX,95.53034391891892,,9.371526738445947
fips48129,TX,54.70902784810127,,5.366955631898734
fips48141,TX,82.58654590802806,,8.101740153577554
fips48147,TX,165.13436470588235,,16.199681177647058
fips48153,TX,91.37472522686026,,8.963860544754993
fips48157,TX,92.07479008264464,,9.032536907107438
fips48163,TX,326.17954285714285,,31.998213154285715
fips48165,TX,58.24305036390102,,5.713643240698691
fips48173,TX,74.34567184661958,,7.293310408153382
fips48179,TX,121.38058421052632,,11.907435311052632
fips48189,TX,72.27439933388843,,7.090118574654455
fips48191,TX,27.716882376237624,,2.719026161108911
fips48195,TX,150.30252931034485,,14.74467812534483
fips48197,TX,40.77642680412371,,4.000167469484536
fips48205,TX,158.53122959349594,,15.551913623121951
fips48207,TX,39.7106775,,3.8956174627500006
fips48215,TX,49.718049122807024,,4.877340618947369
fips48219,TX,53.20390848708488,,5.219303422583026
fips48229,TX,97.1598863084922,,9.531384846863086
fips48233,TX,132.91335905882354,,13.038800523670592
fips48239,TX,124.77029189189189,,12.239965634594595
fips48245,TX,43.83677142857143,,4.300387277142858
fips48275,TX,28.30639288097887,,2.7768571416240277
fips48279,TX,66.67286079380445,,6.540607643872217
fips48291,TX,65.57554285714286,,6.432960754285716
fips48295,TX,97.9530947368421,,9.60919859368421
fips48303,TX,51.33790549961271,,5.036248529512007
fips48305,TX,33.03040780487805,,3.240283005658537
fips48317,TX,37.74802118126273,,3.703080877881874
fips48321,TX,80.99163529411764,,7.945279422352941
fips48323,TX,60.96,,5.980176
fips48325,TX,71.32536170212767,,6.997017982978725
fips48335,TX,116.47157827476038,,11.425861828753993
fips48341,TX,162.86420243930635,,15.976978259295954
fips48353,TX,74.0582636550308,,7.265115664558522
fips48357,TX,159.0659512195122,,15.60436981463415
fips48369,TX,117.58643608087093,,11.535229379533437
fips48371,TX,273.86558920754715,,26.866214301260374
fips48383,TX,93.13528953068592,,9.13657190296029
fips48389,TX,345.46005263157895,,33.8896311631579
fips48395,TX,32.34662026431718,,3.173203447929516
fips48421,TX,137.85328217054266,,13.523406980930234
fips48437,TX,41.88972181069959,,4.10938170962963
fips48445,TX,46.22647842069436,,4.534817533070116
fips48451,TX,37.68870361445784,,3.697261824578314
fips48463,TX,113.10337777777778,,11.09544136
fips48481,TX,109.20017560975607,,10.712537227317071
fips48483,TX,38.671130097087385,,3.793637862524273
fips48487,TX,14.07481518987342,,1.3807393701265829
fips48489,TX,198.7830883701789,Filled with state average,19.50062096911455
fips48493,TX,236.39227826086957,,23.190082497391305
fips48501,TX,57.53370212765957,,5.644056178723404
fips48507,TX,187.83808,,18.426915648000005
fips49001,UT,121.92,Filled with state average,11.960352
fips49003,UT,121.92,Filled with state average,11.960352
fips49005,UT,121.92,Filled with state average,11.960352
fips49007,UT,121.92,Filled with state average,11.960352
fips49009,UT,121.92,Filled with state average,11.960352
fips49011,UT,121.92,Filled with state average,11.960352
fips49013,UT,121.92,Filled with state average,11.960352
fips49015,UT,121.92,Filled with state average,11.960352
fips49017,UT,121.92,Filled with state average,11.960352
fips49019,UT,121.92,Filled with state average,11.960352
fips49021,UT,121.92,Filled with state average,11.960352
fips49023,UT,121.92,Filled with state average,11.960352
fips49025,UT,121.92,Filled with state average,11.960352
fips49027,UT,121.92,,11.960352
fips49029,UT,121.92,Filled with state average,11.960352
fips49031,UT,121.92,Filled with state average,11.960352
fips49033,UT,121.92,Filled with state average,11.960352
fips49035,UT,121.92,Filled with state average,11.960352
fips49037,UT,121.92,Filled with state average,11.960352
fips49039,UT,121.92,Filled with state average,11.960352
fips49041,UT,121.92,Filled with state average,11.960352
fips49043,UT,121.92,Filled with state average,11.960352
fips49045,UT,121.92,Filled with state average,11.960352
fips49047,UT,121.92,Filled with state average,11.960352
fips49049,UT,121.92,Filled with state average,11.960352
fips49051,UT,121.92,Filled with state average,11.960352
fips49053,UT,121.92,Filled with state average,11.960352
fips49055,UT,121.92,Filled with state average,11.960352
fips49057,UT,121.92,Filled with state average,11.960352
fips51001,VA,75.81329809764581,Filled with US average,7.437284543379055
fips53001,WA,32.6136,Filled with state average,3.19939416
fips53005,WA,32.6136,Filled with state average,3.19939416
fips53007,WA,32.6136,Filled with state average,3.19939416
fips53017,WA,32.6136,Filled with state average,3.19939416
fips53021,WA,32.6136,Filled with state average,3.19939416
fips53025,WA,32.6136,Filled with state average,3.19939416
fips53037,WA,32.6136,Filled with state average,3.19939416
fips53039,WA,32.6136,,3.19939416
fips53043,WA,32.6136,Filled with state average,3.19939416
fips53047,WA,32.6136,Filled with state average,3.19939416
fips53057,WA,32.6136,Filled with state average,3.19939416
fips53071,WA,32.6136,Filled with state average,3.19939416
fips53073,WA,32.6136,Filled with state average,3.19939416
fips53077,WA,32.6136,Filled with state average,3.19939416
fips55001,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55033,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55053,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55057,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55067,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55081,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55085,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55097,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55137,WI,75.81329809764581,Filled with US average,7.437284543379055
fips55141,WI,75.81329809764581,Filled with US average,7.437284543379055
fips56001,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56003,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56007,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56009,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56011,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56013,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56015,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56017,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56019,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56021,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56023,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56025,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56027,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56029,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56031,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56033,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56035,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56037,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56039,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56041,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56043,WY,75.81329809764581,Filled with US average,7.437284543379055
fips56045,WY,75.81329809764581,Filled with US average,7.437284543379055
